id,name,is_main,region_id,name
1989,Издешково,0,57,Смоленская область
1990,Кардымово,0,57,Смоленская область
1991,Красный,0,57,Смоленская область
1992,Монастырщина,0,57,Смоленская область
1993,Новодугино,0,57,Смоленская область
1994,Починок,0,57,Смоленская область
1995,Рославль,1,57,Смоленская область
1996,Рудня,0,57,Смоленская область
1997,Сафоново,0,57,Смоленская область
1998,Смоленск,1,57,Смоленская область
1999,Сычевка,0,57,Смоленская область
2000,Угра,0,57,Смоленская область
2001,Хиславичи,0,57,Смоленская область
2002,Холм-Жирковский,0,57,Смоленская область
2003,Шумячи,0,57,Смоленская область
2004,Ярцево,0,57,Смоленская область
2005,Александровское,0,58,Ставропольский край
2006,Арзгир,0,58,Ставропольский край
2007,Благодарный,0,58,Ставропольский край
2008,Буденновск,0,58,Ставропольский край
2009,Георгиевск,0,58,Ставропольский край
2010,Дивное,0,58,Ставропольский край
2011,Домбай,0,58,Ставропольский край
2012,Донское,0,58,Ставропольский край
2013,Ессентуки,0,58,Ставропольский край
2014,Железноводск,0,58,Ставропольский край
2015,Зеленокумск,0,58,Ставропольский край
2016,Изобильный,0,58,Ставропольский край
2017,Иноземцево,0,58,Ставропольский край
2018,Ипатово,0,58,Ставропольский край
2019,Карачаевск,0,58,Ставропольский край
2020,Кисловодск,0,58,Ставропольский край
2021,Кочубеевское,0,58,Ставропольский край
2022,Красногвардейское,0,58,Ставропольский край
2023,Курсавка,0,58,Ставропольский край
2024,Левокумское,0,58,Ставропольский край
2025,Лермонтов,0,58,Ставропольский край
2026,Минеральные Воды,0,58,Ставропольский край
2027,Михайловск,0,58,Ставропольский край
2028,Невинномысск,1,58,Ставропольский край
2029,Нефтекумск,0,58,Ставропольский край
2030,Новоалександровск,0,58,Ставропольский край
2031,Новоалександровская,0,58,Ставропольский край
2032,Новопавловск,0,58,Ставропольский край
2033,Новоселицкое,0,58,Ставропольский край
2034,Преградная,0,58,Ставропольский край
2035,Пятигорск,1,58,Ставропольский край
2036,Светлоград,0,58,Ставропольский край
2037,Солнечнодольск,0,58,Ставропольский край
2038,Ставрополь,1,58,Ставропольский край
2039,Степное,0,58,Ставропольский край
2040,Теберда,0,58,Ставропольский край
2041,Усть-Джегута,0,58,Ставропольский край
2042,Хабез,0,58,Ставропольский край
2043,Черкесск,0,58,Ставропольский край
2044,Бондари,0,59,Тамбовская область
2045,Гавриловка Вторая,0,59,Тамбовская область
2046,Жердевка,0,59,Тамбовская область
2047,Знаменка,0,59,Тамбовская область
2048,Инжавино,0,59,Тамбовская область
2049,Кирсанов,0,59,Тамбовская область
2050,Котовск,0,59,Тамбовская область
2051,Мичуринск,1,59,Тамбовская область
2052,Мордово,0,59,Тамбовская область
2053,Моршанск,0,59,Тамбовская область
2054,Мучкапский,0,59,Тамбовская область
2055,Первомайский,0,59,Тамбовская область
2056,Петровское,0,59,Тамбовская область
2057,Пичаево,0,59,Тамбовская область
2058,Рассказово,0,59,Тамбовская область
2059,Ржакса,0,59,Тамбовская область
2060,Сосновка,0,59,Тамбовская область
2061,Староюрьево,0,59,Тамбовская область
2062,Тамбов,1,59,Тамбовская область
2063,Токаревка,0,59,Тамбовская область
2064,Уварово,0,59,Тамбовская область
2065,Умет,0,59,Тамбовская область
2066,Агрыз,0,60,Республика Татарстан
2067,Азнакаево,0,60,Республика Татарстан
2068,Аксубаево,0,60,Республика Татарстан
2069,Актаныш,0,60,Республика Татарстан
2070,Актюбинский,0,60,Республика Татарстан
2071,Алексеевское,0,60,Республика Татарстан
2072,Альметьевск,0,60,Республика Татарстан
2073,Апастово,0,60,Республика Татарстан
2074,Арск,0,60,Республика Татарстан
2075,Бавлы,0,60,Республика Татарстан
2076,Базарные Матаки,0,60,Республика Татарстан
2077,Балтаси,0,60,Республика Татарстан
2078,Богатые Сабы,0,60,Республика Татарстан
2079,Брежнев,0,60,Республика Татарстан
2080,Бугульма,0,60,Республика Татарстан
2081,Буинск,0,60,Республика Татарстан
2082,Васильево,0,60,Республика Татарстан
2083,Верхний Услон,0,60,Республика Татарстан
2084,Высокая Гора,0,60,Республика Татарстан
2085,Дербешкинский,0,60,Республика Татарстан
2086,Елабуга,0,60,Республика Татарстан
2087,Заинск,0,60,Республика Татарстан
2088,Зеленодольск,0,60,Республика Татарстан
2089,Казань,1,60,Республика Татарстан
2090,Камское Устье,0,60,Республика Татарстан
2091,Карабаш,0,60,Республика Татарстан
2092,Куйбышев,0,60,Республика Татарстан
2093,Кукмод,0,60,Республика Татарстан
2094,Кукмор,0,60,Республика Татарстан
2095,Лаишево,0,60,Республика Татарстан
2096,Лениногорск,0,60,Республика Татарстан
2097,Мамадыш,0,60,Республика Татарстан
2098,Менделеевск,0,60,Республика Татарстан
2099,Мензелинск,0,60,Республика Татарстан
2100,Муслюмово,0,60,Республика Татарстан
2101,Набережные Челны,1,60,Республика Татарстан
2102,Нижнекамск,1,60,Республика Татарстан
2103,Новошешминск,0,60,Республика Татарстан
2104,Нурлат,0,60,Республика Татарстан
2105,Пестрецы,0,60,Республика Татарстан
2106,Рыбная Слобода,0,60,Республика Татарстан
2107,Сарманово,0,60,Республика Татарстан
2108,Старое Дрожжаное,0,60,Республика Татарстан
2109,Тетюши,0,60,Республика Татарстан
2110,Черемшан,0,60,Республика Татарстан
2111,Чистополь,0,60,Республика Татарстан
2112,Андреаполь,0,61,Тверская область
2113,Бежецк,0,61,Тверская область
2114,Белый,0,61,Тверская область
2115,Белый Городок,0,61,Тверская область
2116,Березайка,0,61,Тверская область
2117,Бологое,0,61,Тверская область
2118,Васильевский Мох,0,61,Тверская область
2119,Весьегонск,0,61,Тверская область
2120,Выползово,0,61,Тверская область
2121,Вышний Волочек,0,61,Тверская область
2122,Жарковский,0,61,Тверская область
2123,Западная Двина,0,61,Тверская область
2124,Зубцов,0,61,Тверская область
2125,Изоплит,0,61,Тверская область
2126,Калашниково,0,61,Тверская область
2127,Калинин,0,61,Тверская область
2128,Калязин,0,61,Тверская область
2129,Кашин,0,61,Тверская область
2130,Кесова Гора,0,61,Тверская область
2131,Кимры,0,61,Тверская область
2132,Конаково,0,61,Тверская область
2133,Красный Холм,0,61,Тверская область
2134,Кувшиново,0,61,Тверская область
2135,Лесное,0,61,Тверская область
2136,Лихославль,0,61,Тверская область
2137,Максатиха,0,61,Тверская область
2138,Молоково,0,61,Тверская область
2139,Нелидово,0,61,Тверская область
2140,Оленино,0,61,Тверская область
2141,Осташков,0,61,Тверская область
2142,Пено,0,61,Тверская область
2143,Рамешки,0,61,Тверская область
2144,Ржев,1,61,Тверская область
2145,Сандово,0,61,Тверская область
2146,Селижарово,0,61,Тверская область
2147,Сонково,0,61,Тверская область
2148,Спирово,0,61,Тверская область
2149,Старица,0,61,Тверская область
2150,Тверь,1,61,Тверская область
2151,Торжок,0,61,Тверская область
2152,Торопец,0,61,Тверская область
2153,Удомля,0,61,Тверская область
2154,Фирово,0,61,Тверская область
2155,Александровское,0,62,Томская область
2156,Асино,0,62,Томская область
2157,Бакчар,0,62,Томская область
2158,Батурино,0,62,Томская область
2159,Белый Яр,0,62,Томская область
2160,Зырянское,0,62,Томская область
2161,Итатка,0,62,Томская область
2162,Каргасок,0,62,Томская область
2163,Катайга,0,62,Томская область
2164,Кожевниково,0,62,Томская область
2165,Колпашево,0,62,Томская область
2166,Кривошеино,0,62,Томская область
2167,Мельниково,0,62,Томская область
2168,Молчаново,0,62,Томская область
2169,Парабель,0,62,Томская область
2170,Первомайское,0,62,Томская область
2171,Подгорное,0,62,Томская область
2172,Северск,0,62,Томская область
2173,Стрежевой,0,62,Томская область
2174,Томск,1,62,Томская область
2175,Тымск,0,62,Томская область
2176,Ак-Довурак,0,63,Республика Тыва
2177,Бай Хаак,0,63,Республика Тыва
2178,Кызыл,0,63,Республика Тыва
2179,Самагалтай,0,63,Республика Тыва
2180,Сарыг-Сеп,0,63,Республика Тыва
2181,Суть-Холь,0,63,Республика Тыва
2182,Тоора-Хем,0,63,Республика Тыва
2183,Туран,0,63,Республика Тыва
2184,Тээли,0,63,Республика Тыва
2185,Хову-Аксы,0,63,Республика Тыва
2186,Чадан,0,63,Республика Тыва
2187,Шагонар,0,63,Республика Тыва
2188,Эрзин,0,63,Республика Тыва
2189,Агеево,0,64,Тульская область
2190,Алексин,0,64,Тульская область
2191,Арсеньево,0,64,Тульская область
2192,Барсуки,0,64,Тульская область
2193,Белев,0,64,Тульская область
2194,Богородицк,0,64,Тульская область
2195,Болохово,0,64,Тульская область
2196,Велегож,0,64,Тульская область
2197,Венев,0,64,Тульская область
2198,Волово,0,64,Тульская область
2199,Горелки,0,64,Тульская область
2200,Донской,0,64,Тульская область
2201,Дубна,0,64,Тульская область
2202,Епифань,0,64,Тульская область
2203,Ефремов,0,64,Тульская область
2204,Заокский,0,64,Тульская область
2205,Казановка,0,64,Тульская область
2206,Кимовск,0,64,Тульская область
2207,Киреевск,0,64,Тульская область
2208,Куркино,0,64,Тульская область
2209,Ленинский,0,64,Тульская область
2210,Лянтор,0,64,Тульская область
2211,Новомосковск,1,64,Тульская область
2212,Одоев,0,64,Тульская область
2213,Плавск,0,64,Тульская область
2214,Советск,0,64,Тульская область
2215,Суворов,0,64,Тульская область
2216,Тула,1,64,Тульская область
2217,Узловая,0,64,Тульская область
2218,Щекино,0,64,Тульская область
2219,Ясногорск,0,64,Тульская область
2220,Абатский,0,65,Тюменская область
2221,Армизонское,0,65,Тюменская область
2222,Аромашево,0,65,Тюменская область
2223,Бердюжье,0,65,Тюменская область
2224,Большое Сорокино,0,65,Тюменская область
2225,Вагай,0,65,Тюменская область
2226,Викулово,0,65,Тюменская область
2227,Винзили,0,65,Тюменская область
2228,Голышманово,0,65,Тюменская область
2229,Заводопетровский,0,65,Тюменская область
2230,Заводоуковск,0,65,Тюменская область
2231,Исетское,0,65,Тюменская область
2232,Ишим,0,65,Тюменская область
2233,Казанское,0,65,Тюменская область
2234,Нижняя Тавда,0,65,Тюменская область
2235,Омутинский,0,65,Тюменская область
2236,Сладково,0,65,Тюменская область
2237,Тобольск,1,65,Тюменская область
2238,Тюмень,1,65,Тюменская область
2239,Уват,0,65,Тюменская область
2240,Упорово,0,65,Тюменская область
2241,Ялуторовск,0,65,Тюменская область
2242,Ярково,0,65,Тюменская область
2243,Аган,0,82,Ханты-Мансийский АО
2244,Белоярский,0,82,Ханты-Мансийский АО
2245,Березово,0,82,Ханты-Мансийский АО
2246,Игрим,0,82,Ханты-Мансийский АО
2247,Излучинск,0,82,Ханты-Мансийский АО
2248,Казым-Мыс,0,82,Ханты-Мансийский АО
2249,Когалым,0,82,Ханты-Мансийский АО
2250,Кондинское,0,82,Ханты-Мансийский АО
2251,Лангепас,0,82,Ханты-Мансийский АО
2252,Ларьяк,0,82,Ханты-Мансийский АО
2253,Лянтор,0,82,Ханты-Мансийский АО
2254,Мегион,0,82,Ханты-Мансийский АО
2255,Междуреченский,0,82,Ханты-Мансийский АО
2256,Нефтеюганск,0,82,Ханты-Мансийский АО
2257,Нижневартовск,1,82,Ханты-Мансийский АО
2258,Новоаганск,0,82,Ханты-Мансийский АО
2259,Нягань,0,82,Ханты-Мансийский АО
2260,Октябрьское,0,82,Ханты-Мансийский АО
2261,Покачи,0,82,Ханты-Мансийский АО
2262,Приобье,0,82,Ханты-Мансийский АО
2263,Пыть-Ях,0,82,Ханты-Мансийский АО
2264,Радужный,0,82,Ханты-Мансийский АО
2265,Советский,0,82,Ханты-Мансийский АО
2266,Сургут,1,82,Ханты-Мансийский АО
2267,Унъюган,0,82,Ханты-Мансийский АО
2268,Урай,0,82,Ханты-Мансийский АО
2269,Ханты-Мансийск,1,82,Ханты-Мансийский АО
2270,Югорск,0,82,Ханты-Мансийский АО
2271,Алнаши,0,66,Удмуртская Республика
2272,Балезино,0,66,Удмуртская Республика
2273,Вавож,0,66,Удмуртская Республика
2274,Воткинск,0,66,Удмуртская Республика
2275,Глазов,1,66,Удмуртская Республика
2276,Грахово,0,66,Удмуртская Республика
2277,Дебесы,0,66,Удмуртская Республика
2278,Завьялово,0,66,Удмуртская Республика
2279,Игра,0,66,Удмуртская Республика
2280,Ижевск,1,66,Удмуртская Республика
2281,Кама,0,66,Удмуртская Республика
2282,Камбарка,0,66,Удмуртская Республика
2283,Каракулино,0,66,Удмуртская Республика
2284,Кез,0,66,Удмуртская Республика
2285,Кизнер,0,66,Удмуртская Республика
2286,Киясово,0,66,Удмуртская Республика
2287,Красногорское,0,66,Удмуртская Республика
2288,Можга,0,66,Удмуртская Республика
2289,Сарапул,0,66,Удмуртская Республика
2290,Селты,0,66,Удмуртская Республика
2291,Сюмси,0,66,Удмуртская Республика
2292,Ува,0,66,Удмуртская Республика
2293,Устинов,0,66,Удмуртская Республика
2294,Шаркан,0,66,Удмуртская Республика
2295,Юкаменское,0,66,Удмуртская Республика
2296,Якшур-Бодья,0,66,Удмуртская Республика
2297,Яр,0,66,Удмуртская Республика
2298,Базарный Сызган,0,67,Ульяновская область
2299,Барыш,0,67,Ульяновская область
2300,Большое Нагаткино,0,67,Ульяновская область
2301,Вешкайма,0,67,Ульяновская область
2302,Глотовка,0,67,Ульяновская область
2303,Димитровград,1,67,Ульяновская область
2304,Игнатовка,0,67,Ульяновская область
2305,Измайлово,0,67,Ульяновская область
2306,Инза,0,67,Ульяновская область
2307,Ишеевка,0,67,Ульяновская область
2308,Канадей,0,67,Ульяновская область
2309,Карсун,0,67,Ульяновская область
2310,Кузоватово,0,67,Ульяновская область
2311,Майна,0,67,Ульяновская область
2312,Новая Малыкла,0,67,Ульяновская область
2313,Новоспасское,0,67,Ульяновская область
2314,Новоульяновск,0,67,Ульяновская область
2315,Павловка,0,67,Ульяновская область
2316,Радищево,0,67,Ульяновская область
2317,Сенгилей,0,67,Ульяновская область
2318,Старая Кулатка,0,67,Ульяновская область
2319,Старая Майна,0,67,Ульяновская область
2320,Сурское,0,67,Ульяновская область
2321,Тереньга,0,67,Ульяновская область
2322,Ульяновск,1,67,Ульяновская область
2323,Чердаклы,0,67,Ульяновская область
2324,Амурск,0,69,Хабаровский край
2325,Аян,0,69,Хабаровский край
2326,Березовый,0,69,Хабаровский край
2327,Бикин,0,69,Хабаровский край
2328,Бира,0,69,Хабаровский край
2329,Биракан,0,69,Хабаровский край
2330,Богородское,0,69,Хабаровский край
2331,Ванино,0,69,Хабаровский край
2332,Волочаевка Вторая,0,69,Хабаровский край
2333,Высокогорный,0,69,Хабаровский край
2334,Вяземский,0,69,Хабаровский край
2335,Горный,0,69,Хабаровский край
2336,Гурское,0,69,Хабаровский край
2337,Дормидонтовка,0,69,Хабаровский край
2338,Заветы Ильича,0,69,Хабаровский край
2339,Известковый,0,69,Хабаровский край
2340,Иннокентьевка,0,69,Хабаровский край
2341,Комсомольск-на-Амуре,1,69,Хабаровский край
2342,Ленинское,0,69,Хабаровский край
2343,Нелькан,0,69,Хабаровский край
2344,Николаевск-на-Амуре,0,69,Хабаровский край
2345,Облучье,0,69,Хабаровский край
2346,Охотск,0,69,Хабаровский край
2347,Переяславка,0,69,Хабаровский край
2348,Смидович,0,69,Хабаровский край
2349,Советская Гавань,0,69,Хабаровский край
2350,Софийск,0,69,Хабаровский край
2351,Троицкое,0,69,Хабаровский край
2352,Тугур,0,69,Хабаровский край
2353,Хабаровск,1,69,Хабаровский край
2354,Чегдомын,0,69,Хабаровский край
2355,Чумикан,0,69,Хабаровский край
2356,Абакан,1,70,Республика Хакасия
2357,Саяногорск,0,70,Республика Хакасия
2358,Черногорск,0,70,Республика Хакасия
2359,Агаповка,0,71,Челябинская область
2360,Аргаяш,0,71,Челябинская область
2361,Аша,0,71,Челябинская область
2362,Бакал,0,71,Челябинская область
2363,Бреды,0,71,Челябинская область
2364,Варна,0,71,Челябинская область
2365,Верхнеуральск,0,71,Челябинская область
2366,Верхний Уфалей,0,71,Челябинская область
2367,Еманжелинск,0,71,Челябинская область
2368,Златоуст,1,71,Челябинская область
2369,Карабаш,0,71,Челябинская область
2370,Карталы,0,71,Челябинская область
2371,Касли,0,71,Челябинская область
2372,Катав-Ивановск,0,71,Челябинская область
2373,Копейск,0,71,Челябинская область
2374,Коркино,0,71,Челябинская область
2375,Красногорский,0,71,Челябинская область
2376,Кунашак,0,71,Челябинская область
2377,Куса,0,71,Челябинская область
2378,Кыштым,0,71,Челябинская область
2379,Магнитогорск,1,71,Челябинская область
2380,Миасс,1,71,Челябинская область
2381,Миньяр,0,71,Челябинская область
2382,Озерск,1,71,Челябинская область
2383,Октябрьское,0,71,Челябинская область
2384,Пласт,0,71,Челябинская область
2385,Сатка,0,71,Челябинская область
2386,Сим,0,71,Челябинская область
2387,Снежинск,0,71,Челябинская область
2388,Трехгорный,0,71,Челябинская область
2389,Троицк,0,71,Челябинская область
2390,Увельский,0,71,Челябинская область
2391,Уйское,0,71,Челябинская область
2392,Усть-Катав,0,71,Челябинская область
2393,Фершампенуаз,0,71,Челябинская область
2394,Чебаркуль,0,71,Челябинская область
2395,Челябинск,1,71,Челябинская область
2396,Чесма,0,71,Челябинская область
2397,Южно-Уральск,0,71,Челябинская область
2398,Юрюзань,0,71,Челябинская область
2399,Аргун,0,72,Чеченская Республика
2400,Грозный,1,72,Чеченская Республика
2401,Гудермес,0,72,Чеченская Республика
2402,Знаменское,0,72,Чеченская Республика
2403,Наурская,0,72,Чеченская Республика
2404,Ножай-Юрт,0,72,Чеченская Республика
2405,Советское,0,72,Чеченская Республика
2406,Урус-Мартан,0,72,Чеченская Республика
2407,Шали,0,72,Чеченская Республика
2408,Магас,1,79,Республика Ингушетия
2409,Малгобек,0,79,Республика Ингушетия
2410,Назрань,0,79,Республика Ингушетия
2411,Сунжа,0,79,Республика Ингушетия
2412,Агинское,0,73,Забайкальский край
2413,Аксеново-Зиловское,0,73,Забайкальский край
2414,Акша,0,73,Забайкальский край
2415,Арбагар,0,73,Забайкальский край
2416,Атамановка,0,73,Забайкальский край
2417,Балей,0,73,Забайкальский край
2418,Борзя,0,73,Забайкальский край
2419,Букачача,0,73,Забайкальский край
2420,Газимурский Завод,0,73,Забайкальский край
2421,Давенда,0,73,Забайкальский край
2422,Дарасун,0,73,Забайкальский край
2423,Домна,0,73,Забайкальский край
2424,Дровяная,0,73,Забайкальский край
2425,Дульдурга,0,73,Забайкальский край
2426,Забайкальск,1,73,Забайкальский край
2427,Карымское,0,73,Забайкальский край
2428,Ключевский,0,73,Забайкальский край
2429,Кокуй,0,73,Забайкальский край
2430,Краснокаменск,0,73,Забайкальский край
2431,Красный Чикой,0,73,Забайкальский край
2432,Кыра,0,73,Забайкальский край
2433,Моготуй,0,73,Забайкальский край
2434,Могоча,0,73,Забайкальский край
2435,Нерчинск,0,73,Забайкальский край
2436,Нерчинский Завод,0,73,Забайкальский край
2437,Нижний Цасучей,0,73,Забайкальский край
2438,Оловянная,0,73,Забайкальский край
2439,Первомайский,0,73,Забайкальский край
2440,Петровск-Забайкальский,0,73,Забайкальский край
2441,Приаргунск,0,73,Забайкальский край
2442,Сретенск,0,73,Забайкальский край
2443,Тупик,0,73,Забайкальский край
2444,Улеты,0,73,Забайкальский край
2445,Хилок,0,73,Забайкальский край
2446,Чара,0,73,Забайкальский край
2447,Чернышевск,0,73,Забайкальский край
2448,Чита,1,73,Забайкальский край
2449,Шелопугино,0,73,Забайкальский край
2450,Шилка,0,73,Забайкальский край
2451,Алатырь,0,74,Чувашская Республика
2452,Аликово,0,74,Чувашская Республика
2453,Батырева,0,74,Чувашская Республика
2454,Буинск,0,74,Чувашская Республика
2455,Вурнары,0,74,Чувашская Республика
2456,Ибреси,0,74,Чувашская Республика
2457,Канаш,0,74,Чувашская Республика
2458,Киря,0,74,Чувашская Республика
2459,Комсомольское,0,74,Чувашская Республика
2460,Красноармейское,0,74,Чувашская Республика
2461,Красные Четаи,0,74,Чувашская Республика
2462,Кугеси,0,74,Чувашская Республика
2463,Мариинский Посад,0,74,Чувашская Республика
2464,Моргауши,0,74,Чувашская Республика
2465,Новочебоксарск,0,74,Чувашская Республика
2466,Порецкое,0,74,Чувашская Республика
2467,Урмары,0,74,Чувашская Республика
2468,Цивильск,0,74,Чувашская Республика
2469,Чебоксары,1,74,Чувашская Республика
2470,Шемурша,0,74,Чувашская Республика
2471,Шумерля,0,74,Чувашская Республика
2472,Ядрин,0,74,Чувашская Республика
2473,Яльчики,0,74,Чувашская Республика
2474,Янтиково,0,74,Чувашская Республика
2475,Анадырь,0,75,Чукотский АО
2476,Билибино,0,75,Чукотский АО
2477,ПЕВЕК,0,75,Чукотский АО
2478,Аксарка,0,76,Ямало-Ненецкий АО
2479,Губкинский,0,76,Ямало-Ненецкий АО
2480,Заполярный,0,76,Ямало-Ненецкий АО
2481,Красноселькуп,0,76,Ямало-Ненецкий АО
2482,Лабытнанги,0,76,Ямало-Ненецкий АО
2483,Мужи,0,76,Ямало-Ненецкий АО
2484,Муравленко,0,76,Ямало-Ненецкий АО
2485,Надым,0,76,Ямало-Ненецкий АО
2486,Находка,0,76,Ямало-Ненецкий АО
2487,Новый Уренгой,1,76,Ямало-Ненецкий АО
2488,Ноябрьск,1,76,Ямало-Ненецкий АО
2489,Пангоды,0,76,Ямало-Ненецкий АО
2490,Пуровск,0,76,Ямало-Ненецкий АО
2491,Салехард,0,76,Ямало-Ненецкий АО
2492,Тазовский,0,76,Ямало-Ненецкий АО
2493,Тарко-Сале,0,76,Ямало-Ненецкий АО
2494,Юрибей,0,76,Ямало-Ненецкий АО
2495,Яр-Сале,0,76,Ямало-Ненецкий АО
2496,Андропов,0,77,Ярославская область
2497,Берендеево,0,77,Ярославская область
2498,Большое Село,0,77,Ярославская область
2499,Борисоглебский,0,77,Ярославская область
2500,Брейтово,0,77,Ярославская область
2501,Бурмакино,0,77,Ярославская область
2502,Варегово,0,77,Ярославская область
2503,Волга,0,77,Ярославская область
2504,Гаврилов Ям,0,77,Ярославская область
2505,Данилов,0,77,Ярославская область
2506,Любим,0,77,Ярославская область
2507,Мышкин,0,77,Ярославская область
2508,Некрасовское,0,77,Ярославская область
2509,Новый Некоуз,0,77,Ярославская область
2510,Переславль-Залесский,0,77,Ярославская область
2511,Пошехонье-Володарск,0,77,Ярославская область
2512,Ростов,0,77,Ярославская область
2513,Рыбинск,0,77,Ярославская область
2514,Тутаев,0,77,Ярославская область
2515,Углич,0,77,Ярославская область
2516,Ярославль,1,77,Ярославская область
2517,Черкесск,0,78,Карачаево-Черкесская Республика
2518,Алушта,0,80,Республика Крым
2519,Армянск,0,80,Республика Крым
2520,Бахчисарай,0,80,Республика Крым
2521,Джанкой,0,80,Республика Крым
2522,Евпатория,0,80,Республика Крым
2523,Керчь,0,80,Республика Крым
2524,Красноперекопск,0,80,Республика Крым
2525,Саки,0,80,Республика Крым
2526,Севастополь,0,80,Республика Крым
2527,Симферополь,1,80,Республика Крым
2528,Судак,0,80,Республика Крым
2529,Феодосия,0,80,Республика Крым
2530,Щёлкино,0,80,Республика Крым
2531,Ялта,0,80,Республика Крым
